Area,Item,Year,Area_Harvested_ha,Production_tons,Yield_kg_ha
Norway,"Other vegetables, fresh n.e.c.",2019,396.0,7554.0,19075.8
Norway,"Other vegetables, fresh n.e.c.",2020,456.0,9962.0,21846.5
Norway,"Other vegetables, fresh n.e.c.",2021,435.0,9567.0,21993.1
Norway,"Other vegetables, fresh n.e.c.",2022,470.0,10467.0,22270.2
Norway,"Other vegetables, fresh n.e.c.",2023,466.0,10061.21,21594.6
Norway,Pears,2019,61.0,415.0,6803.3
Norway,Pears,2020,66.0,488.0,7393.9
Norway,Pears,2021,67.0,563.0,8403.0
Norway,Pears,2022,71.0,582.0,8197.2
Norway,Pears,2023,67.0,636.0,9492.5
Norway,Plums and sloes,2019,435.0,2568.0,5903.4
Norway,Plums and sloes,2020,427.0,724.0,1695.6
Norway,Plums and sloes,2021,421.0,2533.0,6016.6
Norway,Plums and sloes,2022,401.0,2014.0,5022.4
Norway,Plums and sloes,2023,390.0,2123.0,5443.6
Norway,Potatoes,2019,11686.0,332200.0,28427.2
Norway,Potatoes,2020,11506.0,361200.0,31392.3
Norway,Potatoes,2021,11616.0,368900.0,31757.9
Norway,Potatoes,2022,11899.0,376400.0,31632.9
Norway,Potatoes,2023,11505.0,313500.0,27249.0
Norway,Wheat,2019,80351.0,450100.0,5601.7
Norway,Wheat,2020,67670.0,322500.0,4765.8
Norway,Wheat,2021,63593.0,264900.0,4165.6
Norway,Wheat,2022,75244.0,384000.0,5103.4
Norway,Wheat,2023,64458.0,172000.0,2668.4
Norway,Cabbages,2019,1414.0,33485.0,23681.0
Norway,Cabbages,2020,1334.0,36479.0,27345.6
Norway,Cabbages,2021,1492.0,37906.0,25406.2
Norway,Cabbages,2022,1370.0,31812.0,23220.4
Norway,Cabbages,2023,1368.0,31045.0,22693.7
Norway,Carrots and turnips,2019,1838.0,49531.0,26948.3
Norway,Carrots and turnips,2020,1649.0,53555.0,32477.3
Norway,Carrots and turnips,2021,1738.0,54319.0,31253.7
Norway,Carrots and turnips,2022,1607.0,49642.0,30891.1
Norway,Carrots and turnips,2023,1533.0,45284.0,29539.5
Norway,Cauliflowers and broccoli,2019,967.0,11707.0,12106.5
Norway,Cauliflowers and broccoli,2020,1015.0,12045.0,11867.0
Norway,Cauliflowers and broccoli,2021,997.0,11250.0,11283.9
Norway,Cauliflowers and broccoli,2022,905.0,10780.0,11911.6
Norway,Cauliflowers and broccoli,2023,918.0,10620.0,11568.6
Norway,Cherries,2019,181.0,693.0,3828.7
Norway,Cherries,2020,186.0,643.0,3457.0
Norway,Cherries,2021,194.0,899.0,4634.0
Norway,Cherries,2022,185.0,1125.0,6081.1
Norway,Cherries,2023,178.0,1117.0,6275.3
Norway,Cucumbers and gherkins,2019,98.0,19065.0,194540.8
Norway,Cucumbers and gherkins,2020,91.0,21188.0,232835.2
Norway,Cucumbers and gherkins,2021,82.0,21650.0,264024.4
Norway,Cucumbers and gherkins,2022,104.0,21709.0,208740.4
Norway,Cucumbers and gherkins,2023,96.0,19803.0,206281.3
Norway,Leeks and other alliaceous vegetables,2019,141.0,2648.0,18780.1
Norway,Leeks and other alliaceous vegetables,2020,133.0,2771.0,20834.6
Norway,Leeks and other alliaceous vegetables,2021,128.0,3099.0,24210.9
Norway,Leeks and other alliaceous vegetables,2022,124.0,3236.0,26096.8
Norway,Leeks and other alliaceous vegetables,2023,135.0,3155.0,23370.4
Norway,Lettuce and chicory,2019,1029.0,26611.0,25861.0
Norway,Lettuce and chicory,2020,964.0,24658.0,25578.8
Norway,Lettuce and chicory,2021,866.0,18524.0,21390.3
Norway,Lettuce and chicory,2022,939.0,16812.0,17904.2
Norway,Lettuce and chicory,2023,833.0,16630.0,19964.0
Norway,Oats,2019,55098.0,229800.0,4170.8
Norway,Oats,2020,66548.0,315500.0,4740.9
Norway,Oats,2021,68518.0,269000.0,3926.0
Norway,Oats,2022,63074.0,291000.0,4613.6
Norway,Oats,2023,68449.0,179000.0,2615.1
Norway,"Onions and shallots, green",2019,1092.0,29974.0,27448.7
Norway,"Onions and shallots, green",2020,1116.0,29811.0,26712.4
Norway,"Onions and shallots, green",2021,1076.0,29291.0,27222.1
Norway,"Onions and shallots, green",2022,1006.0,23127.0,22989.1
Norway,"Onions and shallots, green",2023,1047.0,25304.0,24168.1
Norway,"Other beans, green",2019,166.0,1308.0,7858.9
Norway,"Other beans, green",2020,143.0,1116.08,7824.1
Norway,"Other beans, green",2021,133.0,1039.11,7787.4
Norway,"Other beans, green",2022,143.0,1114.55,7769.2
Norway,"Other beans, green",2023,147.0,1143.27,7751.1
Norway,"Peas, green",2019,722.0,4141.0,5734.5
Norway,"Peas, green",2020,771.0,4428.0,5741.1
Norway,"Peas, green",2021,695.0,4000.0,5757.1
Norway,"Peas, green",2022,695.0,4000.0,5759.4
Norway,"Peas, green",2023,694.0,4000.0,5761.7
Norway,Rye,2019,9313.0,51000.0,5476.2
Norway,Rye,2020,6525.0,34800.0,5333.3
Norway,Rye,2021,8312.0,39000.0,4692.0
Norway,Rye,2022,10623.0,59000.0,5554.0
Norway,Rye,2023,8777.0,29000.0,3304.1
Norway,Strawberries,2019,1334.0,9185.0,6885.3
Norway,Strawberries,2020,1251.0,7027.0,5617.1
Norway,Strawberries,2021,1113.0,6254.0,5619.0
Norway,Strawberries,2022,938.0,7052.0,7518.1
Norway,Strawberries,2023,914.0,6842.0,7485.8
Norway,Tomatoes,2019,40.0,12761.0,319025.0
Norway,Tomatoes,2020,39.0,14239.0,365102.6
Norway,Tomatoes,2021,39.0,13321.0,341564.1
Norway,Tomatoes,2022,38.0,13562.0,356894.7
Norway,Tomatoes,2023,40.0,15088.0,377200.0
Norway,"Peas, dry",2019,2798.0,4000.0,1429.6
Norway,"Peas, dry",2020,4232.0,6101.98,1441.9
Norway,"Peas, dry",2021,3226.0,3220.65,998.3
Norway,"Peas, dry",2022,5818.0,5822.55,1000.8
Norway,"Peas, dry",2023,6439.0,6003.3,932.3
Norway,Rape or colza seed,2019,3421.0,15000.0,4384.7
Norway,Rape or colza seed,2020,2973.0,7180.0,2415.1
Norway,Rape or colza seed,2021,2412.0,9000.0,3731.3
Norway,Rape or colza seed,2022,3028.0,9500.0,3137.4
Norway,Rape or colza seed,2023,1930.0,5000.0,2590.7
Norway,Green corn (maize),2019,29.0,107.0,3689.7
Norway,Green corn (maize),2020,57.0,204.0,3578.9
Norway,Green corn (maize),2021,32.0,266.0,8312.5
Norway,Green corn (maize),2022,35.0,212.0,6057.1
Norway,Green corn (maize),2023,39.0,184.0,4717.9
Norway,Blueberries,2019,18.0,38.0,2111.1
Norway,Blueberries,2020,20.0,23.0,1150.0
Norway,Blueberries,2021,20.0,40.0,2000.0
Norway,Blueberries,2022,19.0,38.0,2000.0
Norway,Blueberries,2023,19.0,40.0,2105.3
Norway,Currants,2019,281.0,652.0,2320.3
Norway,Currants,2020,274.0,662.0,2416.1
Norway,Currants,2021,284.0,533.0,1876.8
Norway,Currants,2022,263.0,534.0,2030.4
Norway,Currants,2023,282.0,491.0,1741.1
Norway,Raspberries,2019,379.0,2390.0,6306.1
Norway,Raspberries,2020,350.0,2062.0,5891.4
Norway,Raspberries,2021,331.0,1798.0,5432.0
Norway,Raspberries,2022,290.0,1903.0,6562.1
Norway,Raspberries,2023,274.0,2035.0,7427.0
Oman,Barley,2019,613.0,1901.0,3101.1
Oman,Barley,2020,1271.0,3944.0,3103.1
Oman,Barley,2021,210.0,2188.0,10439.9
Oman,Barley,2022,222.0,3155.0,14227.1
Oman,Barley,2023,225.0,693.0,3078.6
Oman,Cantaloupes and other melons,2019,1208.0,33813.0,28002.5
Oman,Cantaloupes and other melons,2020,1913.0,50910.0,26612.7
Oman,Cantaloupes and other melons,2021,1675.0,46964.0,28038.9
Oman,Cantaloupes and other melons,2022,1782.0,47471.0,26632.0
Oman,Cantaloupes and other melons,2023,1870.0,49943.0,26704.6
Oman,Maize (corn),2019,1037.0,8916.0,8598.0
Oman,Maize (corn),2020,3112.0,26755.0,8597.4
Oman,Maize (corn),2021,507.0,15545.0,30691.0
Oman,Maize (corn),2022,562.0,22161.0,39405.7
Oman,Maize (corn),2023,483.0,2438.0,5052.0
Oman,"Onions and shallots, dry (excluding dehydrated)",2019,556.0,9163.0,16480.2
Oman,"Onions and shallots, dry (excluding dehydrated)",2020,378.0,14376.0,38031.7
Oman,"Onions and shallots, dry (excluding dehydrated)",2021,474.0,14744.0,31121.2
Oman,"Onions and shallots, dry (excluding dehydrated)",2022,461.0,14866.0,32265.5
Oman,"Onions and shallots, dry (excluding dehydrated)",2023,504.0,17197.0,34121.0
Oman,"Other fruits, n.e.c.",2019,1730.0,37623.0,21747.4
Oman,"Other fruits, n.e.c.",2020,1861.0,40971.0,22015.6
Oman,"Other fruits, n.e.c.",2021,1836.0,40229.0,21911.2
Oman,"Other fruits, n.e.c.",2022,1868.0,40988.0,21942.2
Oman,"Other fruits, n.e.c.",2023,1901.0,41698.0,21934.8
Oman,"Other vegetables, fresh n.e.c.",2019,9954.0,239520.0,24062.7
Oman,"Other vegetables, fresh n.e.c.",2020,15702.0,374243.0,23834.1
Oman,"Other vegetables, fresh n.e.c.",2021,14096.0,344286.0,24424.4
Oman,"Other vegetables, fresh n.e.c.",2022,15061.0,370098.0,24573.3
Oman,"Other vegetables, fresh n.e.c.",2023,18815.0,446181.0,23714.1
Oman,Potatoes,2019,625.0,15766.0,25210.3
Oman,Potatoes,2020,617.0,16146.0,26168.6
Oman,Potatoes,2021,488.0,12462.0,25534.8
Oman,Potatoes,2022,438.0,12861.0,29359.0
Oman,Potatoes,2023,438.0,13521.0,30869.9
Oman,Sugar cane,2019,160.0,1650.0,10312.5
Oman,Sugar cane,2020,140.0,1500.0,10714.3
Oman,Sugar cane,2021,169.0,1598.56,9469.3
Oman,Sugar cane,2022,222.0,1683.29,7573.5
Oman,Sugar cane,2023,257.0,1688.68,6560.7
Oman,Watermelons,2019,1748.0,56616.0,32389.0
Oman,Watermelons,2020,1003.0,37090.0,36979.1
Oman,Watermelons,2021,1268.0,44585.0,35173.9
Oman,Watermelons,2022,1174.0,48802.0,41557.7
Oman,Watermelons,2023,1070.0,41445.0,38744.5
Oman,Wheat,2019,939.0,3615.0,3849.8
Oman,Wheat,2020,1131.0,2865.0,2533.2
Oman,Wheat,2021,1096.0,3542.0,3231.2
Oman,Wheat,2022,1766.0,3547.0,2008.5
Oman,Wheat,2023,3003.0,7892.0,2628.0
Oman,Cabbages,2019,769.0,19192.0,24942.8
Oman,Cabbages,2020,778.0,30002.0,38563.0
Oman,Cabbages,2021,767.0,25997.0,33916.5
Oman,Cabbages,2022,785.0,28022.0,35716.8
Oman,Cabbages,2023,1134.0,43300.0,38170.0
Oman,Carrots and turnips,2019,582.0,18303.0,31448.5
Oman,Carrots and turnips,2020,247.0,12519.0,50684.2
Oman,Carrots and turnips,2021,442.0,19261.0,43551.3
Oman,Carrots and turnips,2022,436.0,20091.0,46084.5
Oman,Carrots and turnips,2023,658.0,30322.0,46075.1
Oman,Cauliflowers and broccoli,2019,1268.0,28315.0,22330.4
Oman,Cauliflowers and broccoli,2020,625.0,13445.0,21512.0
Oman,Cauliflowers and broccoli,2021,1057.0,22648.0,21423.8
Oman,Cauliflowers and broccoli,2022,1047.0,22616.0,21608.2
Oman,Cauliflowers and broccoli,2023,1454.0,31041.0,21342.8
Oman,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2019,1074.0,65331.0,60829.6
Oman,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2020,756.0,92815.0,122771.2
Oman,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2021,883.0,89514.0,101393.2
Oman,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2022,852.0,93418.0,109622.4
Oman,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2023,1318.0,166943.0,126673.5
Oman,Cucumbers and gherkins,2019,137.0,73983.0,540021.9
Oman,Cucumbers and gherkins,2020,211.0,102682.0,486644.5
Oman,Cucumbers and gherkins,2021,182.0,93114.0,510829.5
Oman,Cucumbers and gherkins,2022,191.0,97139.0,508315.0
Oman,Cucumbers and gherkins,2023,199.0,103200.0,519637.5
Oman,Dates,2019,25382.0,376850.0,14847.1
Oman,Dates,2020,25630.0,368577.0,14380.7
Oman,Dates,2021,26017.0,374200.0,14383.0
Oman,Dates,2022,26355.0,376980.0,14303.7
Oman,Dates,2023,26698.0,394946.0,14793.1
Oman,Eggplants (aubergines),2019,890.0,30895.0,34730.7
Oman,Eggplants (aubergines),2020,911.0,39226.0,43058.2
Oman,Eggplants (aubergines),2021,939.0,36349.0,38722.7
Oman,Eggplants (aubergines),2022,992.0,38004.0,38325.2
Oman,Eggplants (aubergines),2023,480.0,16735.0,34864.6
Oman,Green garlic,2019,185.0,2501.0,13518.9
Oman,Green garlic,2020,231.0,5103.0,22090.9
Oman,Green garlic,2021,214.0,4433.0,20695.6
Oman,Green garlic,2022,221.0,5207.0,23569.6
Oman,Green garlic,2023,311.0,7666.0,24633.7
Oman,Lemons and limes,2019,1414.0,7189.0,5084.2
Oman,Lemons and limes,2020,1750.0,8389.0,4793.7
Oman,Lemons and limes,2021,1721.0,8331.0,4841.5
Oman,Lemons and limes,2022,1818.0,8699.0,4785.6
Oman,Lemons and limes,2023,1920.0,9189.0,4785.9
Oman,Okra,2019,813.0,16843.0,20717.1
Oman,Okra,2020,1430.0,13112.0,9171.3
Oman,Okra,2021,1261.0,19616.0,15557.9
Oman,Okra,2022,1366.0,16240.0,11886.5
Oman,Okra,2023,558.0,7567.0,13568.2
Oman,"Pumpkins, squash and gourds",2019,491.0,10565.0,21517.3
Oman,"Pumpkins, squash and gourds",2020,704.0,15695.0,22294.0
Oman,"Pumpkins, squash and gourds",2021,649.0,15446.0,23788.0
Oman,"Pumpkins, squash and gourds",2022,692.0,18091.0,26152.9
Oman,"Pumpkins, squash and gourds",2023,750.0,19467.0,25966.4
Oman,Tomatoes,2019,2558.0,201293.0,78691.6
Oman,Tomatoes,2020,3504.0,340228.0,97097.0
Oman,Tomatoes,2021,3232.0,283274.0,87638.0
Oman,Tomatoes,2022,3400.0,302029.0,88823.7
Oman,Tomatoes,2023,2848.0,225488.0,79174.2
Oman,Unmanufactured tobacco,2019,260.0,1160.0,4461.5
Oman,Unmanufactured tobacco,2020,250.0,1140.0,4560.0
Oman,Unmanufactured tobacco,2021,242.0,1123.4,4635.8
Oman,Unmanufactured tobacco,2022,249.0,1120.31,4504.4
Oman,Unmanufactured tobacco,2023,248.0,1119.37,4517.7
Oman,Bananas,2019,1575.0,18447.0,11712.4
Oman,Bananas,2020,1575.0,18447.0,11712.4
Oman,Bananas,2021,1572.0,18417.0,11718.3
Oman,Bananas,2022,1572.0,18427.0,11721.6
Oman,Bananas,2023,1573.0,18432.0,11718.5
Oman,Sorghum,2019,1773.0,49823.0,28101.0
Oman,Sorghum,2020,3674.0,148884.0,40523.7
Oman,Sorghum,2021,2953.0,107389.0,36365.8
Oman,Sorghum,2022,3190.0,178582.0,55983.6
Oman,Sorghum,2023,3234.0,182373.0,56385.4
Oman,"Mangoes, guavas and mangosteens",2019,1522.0,16006.0,10516.4
Oman,"Mangoes, guavas and mangosteens",2020,1522.0,16006.0,10516.4
Oman,"Mangoes, guavas and mangosteens",2021,1525.0,16058.0,10532.6
Oman,"Mangoes, guavas and mangosteens",2022,1529.0,16106.0,10535.1
Oman,"Mangoes, guavas and mangosteens",2023,1553.0,16149.0,10398.6
Oman,Cereals n.e.c.,2019,1723.0,11051.0,6413.8
Oman,Cereals n.e.c.,2020,4648.0,29810.0,6413.5
Oman,Cereals n.e.c.,2021,863.0,17547.0,20332.6
Oman,Cereals n.e.c.,2022,981.0,28848.0,29406.7
Oman,Cereals n.e.c.,2023,779.0,31738.0,40742.0
Oman,Papayas,2019,294.0,5830.0,19829.9
Oman,Papayas,2020,294.0,5830.0,19829.9
Oman,Papayas,2021,294.0,5838.0,19857.1
Oman,Papayas,2022,295.0,5851.0,19844.7
Oman,Papayas,2023,295.0,5864.0,19864.5
Oman,"Coconuts, in shell",2019,637.0,6709.0,10532.2
Oman,"Coconuts, in shell",2020,637.0,6709.0,10532.2
Oman,"Coconuts, in shell",2021,637.0,6718.0,10546.3
Oman,"Coconuts, in shell",2022,637.0,6733.0,10569.9
Oman,"Coconuts, in shell",2023,637.0,6733.0,10569.9
Pakistan,"Almonds, in shell",2019,9010.0,20027.0,2222.8
Pakistan,"Almonds, in shell",2020,8791.0,21094.0,2399.5
Pakistan,"Almonds, in shell",2021,8358.0,18570.0,2221.8
Pakistan,"Almonds, in shell",2022,7802.0,18106.0,2320.7
Pakistan,"Almonds, in shell",2023,7451.0,17379.94,2332.5
Pakistan,Apples,2019,78296.0,603922.0,7713.3
Pakistan,Apples,2020,77429.0,671716.0,8675.3
Pakistan,Apples,2021,76044.0,732287.0,9629.8
Pakistan,Apples,2022,75912.0,790533.0,10413.8
Pakistan,Apples,2023,75580.0,821605.51,10870.7
Pakistan,Apricots,2019,16177.0,94410.0,5836.1
Pakistan,Apricots,2020,15934.0,124173.0,7793.0
Pakistan,Apricots,2021,14515.0,159022.0,10955.7
Pakistan,Apricots,2022,14092.0,204029.0,14478.4
Pakistan,Apricots,2023,13830.0,135062.36,9765.8
Pakistan,Barley,2019,56483.0,54685.0,968.2
Pakistan,Barley,2020,48981.0,47199.0,963.6
Pakistan,Barley,2021,41840.0,41856.0,1000.4
Pakistan,Barley,2022,38238.0,38037.0,994.7
Pakistan,Barley,2023,40563.0,43485.0,1072.0
Pakistan,Cantaloupes and other melons,2019,21572.0,355297.0,16470.3
Pakistan,Cantaloupes and other melons,2020,21051.0,388253.0,18443.4
Pakistan,Cantaloupes and other melons,2021,19287.0,359574.0,18643.3
Pakistan,Cantaloupes and other melons,2022,22114.0,391502.0,17703.8
Pakistan,Cantaloupes and other melons,2023,23256.0,398986.67,17156.6
Pakistan,Figs,2019,68.0,192.0,2823.5
Pakistan,Figs,2020,103.0,165.0,1601.9
Pakistan,Figs,2021,137.0,202.0,1474.5
Pakistan,Figs,2022,146.0,233.0,1595.9
Pakistan,Figs,2023,129.0,209.43,1624.5
Pakistan,Grapes,2019,15687.0,82173.0,5238.3
Pakistan,Grapes,2020,15755.0,89481.0,5679.5
Pakistan,Grapes,2021,16029.0,107542.0,6709.2
Pakistan,Grapes,2022,15885.0,67831.0,4270.1
Pakistan,Grapes,2023,16023.0,62413.29,3895.3
Pakistan,Linseed,2019,2597.0,1886.0,726.2
Pakistan,Linseed,2020,2385.0,1701.0,713.2
Pakistan,Linseed,2021,2315.0,1670.0,721.4
Pakistan,Linseed,2022,2190.0,1562.0,713.2
Pakistan,Linseed,2023,2603.0,1969.0,756.4
Pakistan,Maize (corn),2019,1404158.0,7883003.0,5614.0
Pakistan,Maize (corn),2020,1417793.0,8939785.0,6305.4
Pakistan,Maize (corn),2021,1652501.0,9524531.0,5763.7
Pakistan,Maize (corn),2022,1719398.0,10984509.0,6388.6
Pakistan,Maize (corn),2023,1641419.0,9847224.0,5999.2
Pakistan,Millet,2019,522187.0,384378.0,736.1
Pakistan,Millet,2020,350400.0,266076.0,759.3
Pakistan,Millet,2021,226614.0,226317.0,998.7
Pakistan,Millet,2022,240621.0,256359.0,1065.4
Pakistan,Millet,2023,237759.0,294362.0,1238.1
Pakistan,"Onions and shallots, dry (excluding dehydrated)",2019,148272.0,2079593.0,14025.5
Pakistan,"Onions and shallots, dry (excluding dehydrated)",2020,148200.0,2122000.0,14318.5
Pakistan,"Onions and shallots, dry (excluding dehydrated)",2021,153786.0,2305701.0,14992.9
Pakistan,"Onions and shallots, dry (excluding dehydrated)",2022,140838.0,2062336.0,14643.3
Pakistan,"Onions and shallots, dry (excluding dehydrated)",2023,135499.0,1843494.0,13605.2
Pakistan,Oranges,2019,9000.0,157031.0,17447.9
Pakistan,Oranges,2020,7000.0,114024.0,16289.1
Pakistan,Oranges,2021,8000.0,131396.0,16424.5
Pakistan,Oranges,2022,8000.0,130066.0,16258.3
Pakistan,Oranges,2023,7000.0,118859.0,16979.9
Pakistan,Other berries and fruits of the genus vaccinium n.e.c.,2019,292.0,1393.0,4770.5
Pakistan,Other berries and fruits of the genus vaccinium n.e.c.,2020,221.0,948.0,4289.6
Pakistan,Other berries and fruits of the genus vaccinium n.e.c.,2021,189.0,927.0,4904.8
Pakistan,Other berries and fruits of the genus vaccinium n.e.c.,2022,182.0,735.0,4038.5
Pakistan,Other berries and fruits of the genus vaccinium n.e.c.,2023,101.0,473.0,4683.2
Pakistan,"Other citrus fruit, n.e.c.",2019,4000.0,30166.0,7541.5
Pakistan,"Other citrus fruit, n.e.c.",2020,5000.0,38469.0,7693.8
Pakistan,"Other citrus fruit, n.e.c.",2021,7000.0,48730.0,6961.4
Pakistan,"Other citrus fruit, n.e.c.",2022,7000.0,50317.0,7188.1
Pakistan,"Other citrus fruit, n.e.c.",2023,7000.0,49482.0,7068.9
Pakistan,"Other fruits, n.e.c.",2019,15406.0,103420.0,6713.0
Pakistan,"Other fruits, n.e.c.",2020,13734.0,94770.0,6900.4
Pakistan,"Other fruits, n.e.c.",2021,11528.0,92246.0,8001.9
Pakistan,"Other fruits, n.e.c.",2022,9918.0,77827.0,7847.0
Pakistan,"Other fruits, n.e.c.",2023,9675.0,65953.0,6816.8
Pakistan,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2019,4190.0,3779.39,902.0
Pakistan,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2020,4141.0,3844.96,928.6
Pakistan,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2021,4139.0,3828.27,925.0
Pakistan,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2022,4156.0,3817.54,918.5
Pakistan,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2023,4145.0,3830.25,924.0
Pakistan,Other pulses n.e.c.,2019,3677.0,2843.0,773.2
Pakistan,Other pulses n.e.c.,2020,21931.0,10948.0,499.2
Pakistan,Other pulses n.e.c.,2021,25380.0,13116.0,516.8
Pakistan,Other pulses n.e.c.,2022,29926.0,15123.0,505.3
Pakistan,Other pulses n.e.c.,2023,30914.0,14352.0,464.3
Pakistan,"Other stimulant, spice and aromatic crops, n.e.c.",2019,16653.0,76082.0,4568.7
Pakistan,"Other stimulant, spice and aromatic crops, n.e.c.",2020,18703.0,79533.0,4252.4
Pakistan,"Other stimulant, spice and aromatic crops, n.e.c.",2021,18184.0,114332.0,6287.5
Pakistan,"Other stimulant, spice and aromatic crops, n.e.c.",2022,16846.0,111015.0,6590.0
Pakistan,"Other stimulant, spice and aromatic crops, n.e.c.",2023,17896.0,116754.0,6524.0
Pakistan,"Other vegetables, fresh n.e.c.",2019,57966.0,774275.0,13357.4
Pakistan,"Other vegetables, fresh n.e.c.",2020,56563.0,754814.0,13344.7
Pakistan,"Other vegetables, fresh n.e.c.",2021,40808.0,539707.0,13225.5
Pakistan,"Other vegetables, fresh n.e.c.",2022,34067.0,495965.0,14558.5
Pakistan,"Other vegetables, fresh n.e.c.",2023,35160.0,484661.0,13784.4
Pakistan,Peaches and nectarines,2019,15055.0,110883.0,7365.2
Pakistan,Peaches and nectarines,2020,15295.0,110764.0,7241.8
Pakistan,Peaches and nectarines,2021,15424.0,134575.0,8725.0
Pakistan,Peaches and nectarines,2022,14704.0,150360.0,10225.8
Pakistan,Peaches and nectarines,2023,14699.0,160135.42,10894.0
Pakistan,Pears,2019,1595.0,14470.0,9072.1
Pakistan,Pears,2020,1580.0,14126.0,8940.5
Pakistan,Pears,2021,1321.0,11649.0,8818.3
Pakistan,Pears,2022,1283.0,10283.0,8014.8
Pakistan,Pears,2023,1214.0,9614.3,7921.7
Pakistan,"Pistachios, in shell",2019,176.0,361.0,2051.1
Pakistan,"Pistachios, in shell",2020,183.0,387.0,2114.8
Pakistan,"Pistachios, in shell",2021,203.0,326.0,1605.9
Pakistan,"Pistachios, in shell",2022,203.0,305.0,1502.5
Pakistan,"Pistachios, in shell",2023,167.0,296.85,1780.0
Pakistan,Plums and sloes,2019,5916.0,51276.0,8667.3
Pakistan,Plums and sloes,2020,5863.0,52075.0,8882.0
Pakistan,Plums and sloes,2021,5902.0,60280.0,10213.5
Pakistan,Plums and sloes,2022,5893.0,76605.0,12999.3
Pakistan,Plums and sloes,2023,5470.0,81429.63,14885.3
Pakistan,Potatoes,2019,195654.0,4869312.0,24887.4
